name	descr	gene	prot_len	fs_len	org_name	kingdom	phylum	genus
TU34_RS10340	cobaltochelatase subunit CobN	NA	1207	NA	Williamsia herbipolensis	Bacteria	Actinobacteria	Williamsia
TU34_RS16570	magnesium chelatase	NA	469	NA	Williamsia herbipolensis	Bacteria	Actinobacteria	Williamsia
NITAL_RS20055	hypothetical protein	NA	708	NA	Nitriliruptor alkaliphilus DSM 45188	Bacteria	Actinobacteria	Nitriliruptor
NITAL_RS20060	cobaltochelatase subunit CobN	NA	1281	NA	Nitriliruptor alkaliphilus DSM 45188	Bacteria	Actinobacteria	Nitriliruptor
MSTHT_RS06590	magnesium chelatase	NA	679	NA	Methanosarcina thermophila TM-1	Archaea	Euryarchaeota	Methanosarcina
MSTHT_RS06615	cobaltochelatase subunit CobN	NA	1328	NA	Methanosarcina thermophila TM-1	Archaea	Euryarchaeota	Methanosarcina
MSTHT_RS11460	protoporphyrin IX magnesium chelatase	NA	1446	NA	Methanosarcina thermophila TM-1	Archaea	Euryarchaeota	Methanosarcina
MSVAZ_RS02440	magnesium chelatase	NA	684	NA	Methanosarcina vacuolata Z-761	Archaea	Euryarchaeota	Methanosarcina
MSVAZ_RS02415	cobaltochelatase subunit CobN	NA	1325	NA	Methanosarcina vacuolata Z-761	Archaea	Euryarchaeota	Methanosarcina
MSVAZ_RS16390	protoporphyrin IX magnesium chelatase	NA	1465	NA	Methanosarcina vacuolata Z-761	Archaea	Euryarchaeota	Methanosarcina
MSVAZ_RS06540	cobaltochelatase subunit CobN	NA	1559	NA	Methanosarcina vacuolata Z-761	Archaea	Euryarchaeota	Methanosarcina
MSBRM_RS03540	magnesium chelatase	NA	688	NA	Methanosarcina barkeri MS	Archaea	Euryarchaeota	Methanosarcina
MSBRM_RS03515	cobaltochelatase subunit CobN	NA	1324	NA	Methanosarcina barkeri MS	Archaea	Euryarchaeota	Methanosarcina
MSBRM_RS08740	cobaltochelatase subunit CobN	NA	1559	NA	Methanosarcina barkeri MS	Archaea	Euryarchaeota	Methanosarcina
MSBRM_RS02745	protoporphyrin IX magnesium chelatase	NA	1442	NA	Methanosarcina barkeri MS	Archaea	Euryarchaeota	Methanosarcina
MSSIT_RS04120	magnesium chelatase	NA	704	NA	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina
MSSIT_RS04095	cobaltochelatase subunit CobN	NA	1290	NA	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina
MSSIT_RS04150	cobaltochelatase subunit CobN	NA	1300	NA	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina
MSSIT_RS01675	cobaltochelatase subunit CobN	NA	1517	NA	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina
MSSIT_RS01665	protoporphyrin IX magnesium chelatase	NA	1437	NA	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina
MSSIT_RS01680	protoporphyrin IX magnesium chelatase	NA	1505	NA	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina
MSSIT_RS01670	cobaltochelatase subunit CobN	NA	1660	NA	Methanosarcina siciliae T4/M	Archaea	Euryarchaeota	Methanosarcina
MSMAS_RS14255	magnesium chelatase	NA	692	NA	Methanosarcina mazei S-6	Archaea	Euryarchaeota	Methanosarcina
MSMAS_RS14280	cobaltochelatase subunit CobN	NA	1304	NA	Methanosarcina mazei S-6	Archaea	Euryarchaeota	Methanosarcina
MSMAS_RS16325	cobaltochelatase subunit CobN	NA	1517	NA	Methanosarcina mazei S-6	Archaea	Euryarchaeota	Methanosarcina
MSMAS_RS16330	protoporphyrin IX magnesium chelatase	NA	1449	NA	Methanosarcina mazei S-6	Archaea	Euryarchaeota	Methanosarcina
MSLAZ_RS13880	magnesium chelatase	NA	698	NA	Methanosarcina lacustris Z-7289	Archaea	Euryarchaeota	Methanosarcina
MSLAZ_RS13905	cobaltochelatase subunit CobN	NA	1285	NA	Methanosarcina lacustris Z-7289	Archaea	Euryarchaeota	Methanosarcina
MSLAZ_RS01050	cobaltochelatase subunit CobN	NA	1514	NA	Methanosarcina lacustris Z-7289	Archaea	Euryarchaeota	Methanosarcina
MSLAZ_RS01070	protoporphyrin IX magnesium chelatase	NA	1447	NA	Methanosarcina lacustris Z-7289	Archaea	Euryarchaeota	Methanosarcina
MSHOH_RS17870	magnesium chelatase	NA	686	NA	Methanosarcina horonobensis HB-1 = JCM 15518	Archaea	Euryarchaeota	Methanosarcina
MSHOH_RS17895	cobaltochelatase subunit CobN	NA	1285	NA	Methanosarcina horonobensis HB-1 = JCM 15518	Archaea	Euryarchaeota	Methanosarcina
MSHOH_RS20215	protoporphyrin IX magnesium chelatase	NA	1449	NA	Methanosarcina horonobensis HB-1 = JCM 15518	Archaea	Euryarchaeota	Methanosarcina
MSHOH_RS20210	cobaltochelatase subunit CobN	NA	1931	NA	Methanosarcina horonobensis HB-1 = JCM 15518	Archaea	Euryarchaeota	Methanosarcina
MSBR3_RS09235	magnesium chelatase	NA	692	NA	Methanosarcina barkeri 3	Archaea	Euryarchaeota	Methanosarcina
MSBR3_RS08195	cobaltochelatase subunit CobN	NA	1580	NA	Methanosarcina barkeri 3	Archaea	Euryarchaeota	Methanosarcina
MSBR3_RS11140	protoporphyrin IX magnesium chelatase	NA	1436	NA	Methanosarcina barkeri 3	Archaea	Euryarchaeota	Methanosarcina
MSBR3_RS09260	cobaltochelatase subunit CobN	NA	1334	NA	Methanosarcina barkeri 3	Archaea	Euryarchaeota	Methanosarcina
WM40_RS07470	hypothetical protein	NA	405	NA	Robbsia andropogonis	Bacteria	Proteobacteria	Robbsia
WM40_RS07470_fs_WM40_RS07475	hypothetical protein | hypothetical protein	NA	652	-1	Robbsia andropogonis	Bacteria	Proteobacteria	Robbsia
WM40_RS07465	cobaltochelatase subunit CobN	NA	1387	NA	Robbsia andropogonis	Bacteria	Proteobacteria	Robbsia
WM40_RS10410	hypothetical protein	NA	573	NA	Robbsia andropogonis	Bacteria	Proteobacteria	Robbsia
WN50_RS00260	cobaltochelatase subunit CobN	NA	1298	NA	Limnoraphis robusta CS-951	Bacteria	Cyanobacteria	Limnoraphis
WN50_RS00770	magnesium chelatase ATPase subunit I	NA	367	NA	Limnoraphis robusta CS-951	Bacteria	Cyanobacteria	Limnoraphis
WN50_RS13795	magnesium chelatase ATPase subunit D	NA	663	NA	Limnoraphis robusta CS-951	Bacteria	Cyanobacteria	Limnoraphis
WN50_RS24665	cobaltochelatase subunit CobN	NA	1248	NA	Limnoraphis robusta CS-951	Bacteria	Cyanobacteria	Limnoraphis
WN50_RS27275	magnesium chelatase subunit H	NA	1326	NA	Limnoraphis robusta CS-951	Bacteria	Cyanobacteria	Limnoraphis
CL55_RS06910	VWA domain-containing protein	NA	611	NA	Polynucleobacter duraquae	Bacteria	Proteobacteria	Polynucleobacter
CL55_RS06915	magnesium chelatase ATPase subunit I	NA	344	NA	Polynucleobacter duraquae	Bacteria	Proteobacteria	Polynucleobacter
CL55_RS06795	magnesium chelatase subunit H	NA	1265	NA	Polynucleobacter duraquae	Bacteria	Proteobacteria	Polynucleobacter
KF709C_RS18255	magnesium chelatase	NA	360	NA	Cupriavidus pauculus	Bacteria	Proteobacteria	Cupriavidus
KF709C_RS18255_fs_KF709C_RS18250	magnesium chelatase | VWA domain-containing protein	NA	585	-1	Cupriavidus pauculus	Bacteria	Proteobacteria	Cupriavidus
KF709C_RS28750	hypothetical protein	NA	1372	NA	Cupriavidus pauculus	Bacteria	Proteobacteria	Cupriavidus
UL82_RS06300	magnesium chelatase	NA	349	NA	Corynebacterium kutscheri	Bacteria	Actinobacteria	Corynebacterium
UL82_RS06300_fs_UL82_RS06295	magnesium chelatase | VWA domain-containing protein	NA	605	1	Corynebacterium kutscheri	Bacteria	Actinobacteria	Corynebacterium
UL82_RS04965	cobaltochelatase subunit CobN	NA	1199	NA	Corynebacterium kutscheri	Bacteria	Actinobacteria	Corynebacterium
AAT18_RS20390	magnesium chelatase	NA	650	NA	Rhodococcus aetherivorans	Bacteria	Actinobacteria	Rhodococcus
AAT18_RS20360	cobaltochelatase subunit CobN	NA	1202	NA	Rhodococcus aetherivorans	Bacteria	Actinobacteria	Rhodococcus
AAV95_RS00110	magnesium chelatase	NA	460	NA	Mycobacterium elephantis	Bacteria	Actinobacteria	Mycobacterium
AAV95_RS17400	hypothetical protein	NA	609	NA	Mycobacterium elephantis	Bacteria	Actinobacteria	Mycobacterium
AAV95_RS20190	cobaltochelatase subunit CobN	NA	1201	NA	Mycobacterium elephantis	Bacteria	Actinobacteria	Mycobacterium
GAH_RS04620	hypothetical protein	NA	617	NA	Geoglobus ahangari	Archaea	Euryarchaeota	Geoglobus
XX99_RS11360	magnesium chelatase	NA	567	NA	Silvibacterium bohemicum	Bacteria	Acidobacteria	Silvibacterium
XX99_RS11355	cobaltochelatase subunit CobN	NA	1451	NA	Silvibacterium bohemicum	Bacteria	Acidobacteria	Silvibacterium
XX99_RS22065	magnesium chelatase	NA	505	NA	Silvibacterium bohemicum	Bacteria	Acidobacteria	Silvibacterium
BN2145_RS28100	VWA domain-containing protein	NA	666	NA	Streptomyces leeuwenhoekii	Bacteria	Actinobacteria	Streptomyces
BN2145_RS28105	cobaltochelatase subunit CobN	NA	1220	NA	Streptomyces leeuwenhoekii	Bacteria	Actinobacteria	Streptomyces
CMUST_RS09235	magnesium chelatase	NA	355	NA	Corynebacterium mustelae	Bacteria	Actinobacteria	Corynebacterium
CMUST_RS09235_fs_CMUST_RS09230	magnesium chelatase | VWA domain-containing protein	NA	609	1	Corynebacterium mustelae	Bacteria	Actinobacteria	Corynebacterium
CMUST_RS07765	cobaltochelatase subunit CobN	NA	1211	NA	Corynebacterium mustelae	Bacteria	Actinobacteria	Corynebacterium
CEPID_RS07430	magnesium chelatase	NA	342	NA	Corynebacterium epidermidicanis	Bacteria	Actinobacteria	Corynebacterium
CEPID_RS07430_fs_CEPID_RS07425	magnesium chelatase | magnesium-chelatase subunit D	NA	596	1	Corynebacterium epidermidicanis	Bacteria	Actinobacteria	Corynebacterium
CEPID_RS06060	cobaltochelatase subunit CobN	NA	1187	NA	Corynebacterium epidermidicanis	Bacteria	Actinobacteria	Corynebacterium
AB731_RS10620	cobaltochelatase subunit CobS	NA	327	NA	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter
AB731_RS11040	cobaltochelatase subunit CobT	NA	606	NA	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter
AB731_RS12285	magnesium chelatase	NA	570	NA	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter
AB731_RS12395	magnesium chelatase subunit H	NA	1195	NA	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter
AB731_RS12280	magnesium chelatase ATPase subunit I	NA	333	NA	Erythrobacter marinus	Bacteria	Proteobacteria	Erythrobacter
ABD53_RS07050	magnesium chelatase	NA	651	NA	Rubrobacter aplysinae	Bacteria	Actinobacteria	Rubrobacter
ABD53_RS07065	cobaltochelatase subunit CobN	NA	1238	NA	Rubrobacter aplysinae	Bacteria	Actinobacteria	Rubrobacter
ACP92_RS13270	magnesium chelatase	NA	663	NA	Herbaspirillum seropedicae	Bacteria	Proteobacteria	Herbaspirillum
ACP92_RS13275	cobaltochelatase	NA	1397	NA	Herbaspirillum seropedicae	Bacteria	Proteobacteria	Herbaspirillum
MCHLDSM_RS10495	hypothetical protein	NA	625	NA	Mycobacterium chlorophenolicum	Bacteria	Actinobacteria	Mycobacterium
MCHLDSM_RS15580	cobaltochelatase subunit CobN	NA	1203	NA	Mycobacterium chlorophenolicum	Bacteria	Actinobacteria	Mycobacterium
MCHLDSM_RS32290	magnesium chelatase	NA	463	NA	Mycobacterium chlorophenolicum	Bacteria	Actinobacteria	Mycobacterium
MOBUDSM44075_RS07625	cobaltochelatase subunit CobN	NA	1192	NA	Mycobacterium obuense	Bacteria	Actinobacteria	Mycobacterium
MOBUDSM44075_RS16720	magnesium chelatase	NA	463	NA	Mycobacterium obuense	Bacteria	Actinobacteria	Mycobacterium
MOBUDSM44075_RS27005	hypothetical protein	NA	632	NA	Mycobacterium obuense	Bacteria	Actinobacteria	Mycobacterium
BN12_RS20690	magnesium chelatase	NA	572	NA	Tetrasphaera japonica T1-X7	Bacteria	Actinobacteria	Tetrasphaera
BN12_RS16795	cobaltochelatase subunit CobN	NA	1200	NA	Tetrasphaera japonica T1-X7	Bacteria	Actinobacteria	Tetrasphaera
AURUM_RS08335	cobaltochelatase subunit CobN	NA	1205	NA	Mycobacterium aurum	Bacteria	Actinobacteria	Mycobacterium
AURUM_RS14495	magnesium chelatase	NA	463	NA	Mycobacterium aurum	Bacteria	Actinobacteria	Mycobacterium
AURUM_RS27985	hypothetical protein	NA	635	NA	Mycobacterium aurum	Bacteria	Actinobacteria	Mycobacterium
NIG5292_RS02995	cobaltochelatase subunit CobT	NA	626	NA	Nereida ignava	Bacteria	Proteobacteria	Nereida
NIG5292_RS03000	cobaltochelatase subunit CobS	NA	328	NA	Nereida ignava	Bacteria	Proteobacteria	Nereida
NIG5292_RS04885	cobaltochelatase subunit CobN	NA	1225	NA	Nereida ignava	Bacteria	Proteobacteria	Nereida
NIG5292_RS12700	magnesium chelatase	NA	341	NA	Nereida ignava	Bacteria	Proteobacteria	Nereida
NIG5292_RS12785	magnesium chelatase subunit H	NA	1179	NA	Nereida ignava	Bacteria	Proteobacteria	Nereida
NIG5292_RS12705	hypothetical protein	NA	549	NA	Nereida ignava	Bacteria	Proteobacteria	Nereida
BN1837_RS05195	cobaltochelatase subunit CobN	NA	1189	NA	Mycobacterium malmesburyense	Bacteria	Actinobacteria	Mycobacterium
BN1837_RS14400	magnesium chelatase	NA	461	NA	Mycobacterium malmesburyense	Bacteria	Actinobacteria	Mycobacterium
BN1837_RS16740	VWA domain-containing protein	NA	615	NA	Mycobacterium malmesburyense	Bacteria	Actinobacteria	Mycobacterium
BN1838_RS01330	cobaltochelatase subunit CobN	NA	1193	NA	Mycobacterium komaniense	Bacteria	Actinobacteria	Mycobacterium
BN1838_RS03215	VWA domain-containing protein	NA	617	NA	Mycobacterium komaniense	Bacteria	Actinobacteria	Mycobacterium
BN1838_RS12935	magnesium chelatase	NA	461	NA	Mycobacterium komaniense	Bacteria	Actinobacteria	Mycobacterium
ATHL_RS02270	magnesium chelatase	NA	365	NA	Anaerolinea thermolimosa	Bacteria	Chloroflexi	Anaerolinea
ATHL_RS02270_fs_ATHL_RS02275	magnesium chelatase | hypothetical protein	NA	686	-1	Anaerolinea thermolimosa	Bacteria	Chloroflexi	Anaerolinea
ATHL_RS05455	ATP-binding protein	NA	414	NA	Anaerolinea thermolimosa	Bacteria	Chloroflexi	Anaerolinea
LARV_RS05890	magnesium chelatase	NA	368	NA	Longilinea arvoryzae	Bacteria	Chloroflexi	Longilinea
LARV_RS05890_fs_LARV_RS05885	magnesium chelatase | hypothetical protein	NA	699	-1	Longilinea arvoryzae	Bacteria	Chloroflexi	Longilinea
LARV_RS12100	hypothetical protein	NA	414	NA	Longilinea arvoryzae	Bacteria	Chloroflexi	Longilinea
LTAR_RS13115	magnesium chelatase	NA	366	NA	Leptolinea tardivitalis	Bacteria	Chloroflexi	Leptolinea
LTAR_RS13115_fs_LTAR_RS13120	magnesium chelatase | VWA domain-containing protein	NA	694	-1	Leptolinea tardivitalis	Bacteria	Chloroflexi	Leptolinea
BN971_RS02375	cobaltochelatase subunit CobN	NA	1191	NA	Mycobacterium bohemicum DSM 44277	Bacteria	Actinobacteria	Mycobacterium
BN971_RS14375	magnesium chelatase	NA	460	NA	Mycobacterium bohemicum DSM 44277	Bacteria	Actinobacteria	Mycobacterium
BN971_RS18980	VWA domain-containing protein	NA	610	NA	Mycobacterium bohemicum DSM 44277	Bacteria	Actinobacteria	Mycobacterium
ADB27_RS10195	cobaltochelatase subunit CobN	NA	1247	NA	Corynebacterium halotolerans	Bacteria	Actinobacteria	Corynebacterium
ADB27_RS11545	magnesium chelatase	NA	362	NA	Corynebacterium halotolerans	Bacteria	Actinobacteria	Corynebacterium
ADB27_RS11545_fs_ADB27_RS11550	magnesium chelatase | magnesium chelatase	NA	618	1	Corynebacterium halotolerans	Bacteria	Actinobacteria	Corynebacterium
AMO33_RS04540	cobaltochelatase subunit CobN	NA	1208	NA	Nocardia farcinica	Bacteria	Actinobacteria	Nocardia
AMO33_RS28315_fs_AMO33_RS28315	magnesium chelatase | magnesium chelatase	NA	620	-1	Nocardia farcinica	Bacteria	Actinobacteria	Nocardia
AMO33_RS26740	magnesium chelatase	NA	465	NA	Nocardia farcinica	Bacteria	Actinobacteria	Nocardia
AAU61_RS09550	cobaltochelatase subunit CobN	NA	1262	NA	Desulfocarbo indianensis	Bacteria	Proteobacteria	Desulfocarbo
AAU61_RS14535	hypothetical protein	NA	681	NA	Desulfocarbo indianensis	Bacteria	Proteobacteria	Desulfocarbo
AAU61_RS14525	magnesium chelatase	NA	342	NA	Desulfocarbo indianensis	Bacteria	Proteobacteria	Desulfocarbo
AAU61_RS17105	magnesium chelatase	NA	668	NA	Desulfocarbo indianensis	Bacteria	Proteobacteria	Desulfocarbo
AAU61_RS17060	hypothetical protein	NA	1066	NA	Desulfocarbo indianensis	Bacteria	Proteobacteria	Desulfocarbo
AAU61_RS17100	magnesium chelatase	NA	327	NA	Desulfocarbo indianensis	Bacteria	Proteobacteria	Desulfocarbo
AC230_RS03835	cobaltochelatase subunit CobN	NA	1199	NA	Streptomyces caatingaensis	Bacteria	Actinobacteria	Streptomyces
AC230_RS07670	VWA domain-containing protein	NA	749	NA	Streptomyces caatingaensis	Bacteria	Actinobacteria	Streptomyces
AFA91_RS20080	magnesium chelatase	NA	639	NA	Mycobacterium goodii	Bacteria	Actinobacteria	Mycobacterium
AFA91_RS26410	hypothetical protein	NA	623	NA	Mycobacterium goodii	Bacteria	Actinobacteria	Mycobacterium
AFA91_RS20045	cobaltochelatase subunit CobN	NA	1199	NA	Mycobacterium goodii	Bacteria	Actinobacteria	Mycobacterium
AFA91_RS20720	cobaltochelatase subunit CobN	NA	1208	NA	Mycobacterium goodii	Bacteria	Actinobacteria	Mycobacterium
AFA91_RS13060	magnesium chelatase	NA	460	NA	Mycobacterium goodii	Bacteria	Actinobacteria	Mycobacterium
AKL27_RS06950	magnesium chelatase	NA	657	NA	Herbaspirillum autotrophicum	Bacteria	Proteobacteria	Herbaspirillum
AKL27_RS06945	cobalt chelatase	NA	1389	NA	Herbaspirillum autotrophicum	Bacteria	Proteobacteria	Herbaspirillum
AKL25_RS12945	magnesium chelatase	NA	643	NA	Herbaspirillum rhizosphaerae	Bacteria	Proteobacteria	Herbaspirillum
AKL25_RS12940	cobalt chelatase	NA	1378	NA	Herbaspirillum rhizosphaerae	Bacteria	Proteobacteria	Herbaspirillum
VV02_RS21210	magnesium chelatase	NA	681	NA	Luteipulveratus mongoliensis	Bacteria	Actinobacteria	Luteipulveratus
VV02_RS21250	cobaltochelatase subunit CobN	NA	1243	NA	Luteipulveratus mongoliensis	Bacteria	Actinobacteria	Luteipulveratus
ATC1_RS14220	magnesium chelatase	NA	364	NA	Flexilinea flocculi	Bacteria	Chloroflexi	Flexilinea
ATC1_RS14220_fs_ATC1_RS14225	magnesium chelatase | hypothetical protein	NA	677	-1	Flexilinea flocculi	Bacteria	Chloroflexi	Flexilinea
ATO11_RS00040	cobaltochelatase subunit CobS	NA	328	NA	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
ATO11_RS00060	cobaltochelatase subunit CobT	NA	625	NA	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
ATO11_RS07105	cobaltochelatase subunit CobN	NA	1075	NA	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
ATO11_RS11095	magnesium chelatase	NA	334	NA	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
ATO11_RS11250	magnesium chelatase subunit H	bchH	1163	NA	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
ATO11_RS11090	hypothetical protein	NA	540	NA	Aestuariivita atlantica	Bacteria	Proteobacteria	Aestuariivita
VV01_RS03255	magnesium chelatase	NA	663	NA	Luteipulveratus halotolerans	Bacteria	Actinobacteria	Luteipulveratus
VV01_RS03215	cobaltochelatase subunit CobN	NA	1202	NA	Luteipulveratus halotolerans	Bacteria	Actinobacteria	Luteipulveratus
TR61_RS02820	cobaltochelatase subunit CobS	NA	328	NA	Aestuariivita boseongensis	Bacteria	Proteobacteria	Aestuariivita
TR61_RS02810	cobaltochelatase subunit CobT	NA	625	NA	Aestuariivita boseongensis	Bacteria	Proteobacteria	Aestuariivita
TR61_RS09030	magnesium chelatase	NA	332	NA	Aestuariivita boseongensis	Bacteria	Proteobacteria	Aestuariivita
TR61_RS09025	magnesium chelatase ATPase subunit D	NA	553	NA	Aestuariivita boseongensis	Bacteria	Proteobacteria	Aestuariivita
TR61_RS13395	magnesium chelatase subunit H	NA	1190	NA	Aestuariivita boseongensis	Bacteria	Proteobacteria	Aestuariivita
AKG39_RS13745	hypothetical protein	NA	631	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
AKG39_RS13560	hypothetical protein	NA	689	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
AKG39_RS13540	cobaltochelatase subunit CobN	NA	1271	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
AKG39_RS13580	cobaltochelatase subunit CobN	NA	1247	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
AKG39_RS13735	cobaltochelatase subunit CobN	NA	1278	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
AKG39_RS13740	magnesium chelatase	NA	327	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
AKG39_RS13565	magnesium chelatase	NA	351	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
AKG39_RS13555	hypothetical protein	NA	1146	NA	Acetobacterium bakii	Bacteria	Firmicutes	Acetobacterium
F506_RS13830	magnesium chelatase	NA	654	NA	Herbaspirillum hiltneri N3	Bacteria	Proteobacteria	Herbaspirillum
F506_RS13835	cobalt chelatase	NA	1382	NA	Herbaspirillum hiltneri N3	Bacteria	Proteobacteria	Herbaspirillum
AOQ53_RS04755	cobaltochelatase subunit CobN	NA	1208	NA	Streptomyces azureus	Bacteria	Actinobacteria	Streptomyces
AOQ53_RS31055	VWA domain-containing protein	NA	670	NA	Streptomyces azureus	Bacteria	Actinobacteria	Streptomyces
AOQ53_RS31050	cobaltochelatase subunit CobN	NA	1217	NA	Streptomyces azureus	Bacteria	Actinobacteria	Streptomyces
H663_RS00685	hypothetical protein	NA	625	NA	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans
H663_RS00765	magnesium chelatase subunit H	NA	1276	NA	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans
H663_RS00680	magnesium chelatase ATPase subunit I	NA	341	NA	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans
H663_RS14195	cobalamin biosynthesis protein CobS	NA	315	NA	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans
H663_RS14190	hypothetical protein	NA	596	NA	Limnohabitans planktonicus II-D5	Bacteria	Proteobacteria	Limnohabitans
CLAC_RS05185	magnesium chelatase	NA	382	NA	Corynebacterium lactis RW2-5	Bacteria	Actinobacteria	Corynebacterium
CLAC_RS05185_fs_CLAC_RS05190	magnesium chelatase | magnesium-chelatase subunit D	NA	646	1	Corynebacterium lactis RW2-5	Bacteria	Actinobacteria	Corynebacterium
CLAC_RS06485	cobaltochelatase subunit CobN	NA	1215	NA	Corynebacterium lactis RW2-5	Bacteria	Actinobacteria	Corynebacterium
CDES_RS08620	magnesium chelatase	NA	368	NA	Corynebacterium deserti GIMN1.010	Bacteria	Actinobacteria	Corynebacterium
CDES_RS08620_fs_CDES_RS08615	magnesium chelatase | magnesium chelatase	NA	623	1	Corynebacterium deserti GIMN1.010	Bacteria	Actinobacteria	Corynebacterium
