dir_name	evalue_chlI_bchI	evalue_chlD_bchD	evalue_chlH_bchH	evalue_cobN	evalue_cobS	evalue_cobT	evalue_bchE	evalue_chlB_bchB	evalue_chlG_bchG	evalue_chlL_bchL	evalue_chlM_bchM	evalue_chlN_bchN	evalue_cobD_cobC	evalue_cobO	evalue_cobP_cobU	evalue_cobQ	evalue_cobV_cobS	evalue_cysG_cobA
Blastochloris_viridis	1.48572e-149	3.19649e-97	0	5.62791e-149	0	0	0	0	8.0812e-132	3.42569e-160	8.66424e-74	0	3.57428e-69	1	2.65771e-27	2.24405e-179	1.54392e-20	3.19925e-57
Mycobacterium_peregrinum	0	4.92161e-86	1	0	1	1	1	1	1	1	5.18073e-14	1	2.19341e-131	4.11607e-125	1	2.27773e-154	1.19873e-85	0
Jannaschia_donghaensis	0	1.0177e-115	0	0	0	0	5.26386e-110	0	1.07837e-158	0	5.60947e-94	0	2.56934e-73	8.92332e-91	2.84886e-42	0	4.76969e-38	1.13467e-124
Paenibacillus_ihumii	3.7824e-100	2.07653e-48	8.15369e-161	1	1	1	1.40902e-20	1	1	2.74522e-14	5.79017e-14	1	1.3541e-58	1	4.3338e-49	8.7265e-67	2.33508e-24	1.30229e-78
Burkholderia_cepacia_ATCC_25416	1	2.99358e-48	1	0	5.00814e-167	3.51261e-71	7.35499e-31	1	1	1	1.06362e-16	1	6.54799e-100	7.19783e-77	1.40757e-50	0	4.74216e-32	5.93976e-80
Marinomonas_fungiae	1	6.33604e-55	1	0	1	1	1	1	1.26908e-12	1	1.32972e-13	1	3.85299e-94	5.60243e-83	5.38409e-53	0	1.18948e-20	1.84426e-74
Streptomyces_aurantiacus	1.14749e-11	3.80142e-73	1	0	1	1	1	1	1	4.9314e-13	7.60048e-14	1	2.88029e-88	3.21751e-96	6.76631e-40	2.72982e-168	1	2.60314e-148
Streptomyces_ossamyceticus	1.03768e-11	1.54182e-74	1	0	1	1	9.92735e-20	1	1.02146e-12	8.30741e-14	6.69737e-14	1	2.68865e-93	6.75388e-97	1.73016e-40	5.30071e-169	2.73945e-28	1.25765e-147
Streptomyces_pathocidini	6.70361e-12	3.70224e-74	1	0	1	1	1	1	5.81939e-13	8.97174e-14	1.55087e-14	1	1.54046e-22	8.57405e-96	3.59828e-41	1.48679e-161	1	7.15337e-162
Streptomyces_griseoruber	3.86818e-11	1.9659e-72	1	0	1	1	6.13683e-31	1	2.48413e-14	5.15778e-13	1.04072e-13	1	1.01357e-92	1.66666e-96	1	5.64322e-169	1.31495e-30	1.18611e-152
Streptomyces_phaeochromogenes	1.2313e-11	6.68192e-70	1	0	1	1	5.32722e-34	1	3.58867e-14	8.60112e-13	1.38897e-14	1	7.92009e-92	2.42794e-97	1.6105e-38	4.19687e-172	1	6.19471e-37
Streptomyces_prasinopilosus	1.04367e-11	3.43315e-73	1	0	1	1	1	1	1.10863e-11	8.12299e-14	6.59995e-18	1	3.74511e-93	9.1387e-95	1.65889e-38	1.7461e-169	4.46717e-23	7.67381e-107
Bacillus_solani	3.67037e-100	5.27356e-92	9.02074e-150	1	1	1	9.55744e-24	1	1	1	5.80817e-18	1	6.95513e-59	2.04144e-42	1.57961e-31	2.22011e-120	1.95161e-21	1
Halomonas_huangheensis	1	2.9458e-58	1	0	1.61062e-164	1.25463e-79	1	1	1	1	1.1546e-13	1	1.79987e-53	1.65308e-95	1.48267e-37	0	2.7028e-31	8.79493e-68
Roseovarius_atlanticus	0	1.17317e-132	0	3.77379e-137	1.44644e-179	0	3.53537e-103	0	4.35954e-161	0	9.20838e-96	0	3.74042e-77	1.8652e-85	1.96871e-59	0	1.5654e-24	2.85461e-58
Roseovarius_indicus	0	7.87205e-139	0	0	8.02127e-180	0	0	0	3.17121e-155	0	2.44605e-109	0	5.34993e-79	4.48789e-96	2.52075e-53	0	2.22614e-42	8.8156e-118
Streptomyces_venezuelae	1	2.14907e-38	1	0	1	1	1	1	1	1	2.08343e-14	1	9.37817e-94	1.09259e-94	8.68553e-41	3.61759e-169	3.86303e-29	1.67018e-154
Mastigocoleus_testarum_BC008	0	0	0	0	1	1	1.67322e-117	0	0	0	9.7637e-114	0	2.7623e-41	1.40827e-79	7.69098e-33	9.98746e-138	4.11868e-18	1.60789e-76
Corynebacterium_diphtheriae	1	4.61794e-53	1	0	1	1	1	1	1	1	7.83893e-14	1	1.68272e-83	4.60676e-107	1	1.95048e-144	1.17159e-19	9.78926e-87
Thalassobacter_stenotrophicus	0	4.84349e-155	0	0	0	0	1.97321e-103	0	3.05396e-151	0	2.65581e-105	0	5.06405e-70	1.09336e-93	2.86075e-49	0	6.96979e-36	3.89265e-119
Pyrodictium_occultum	1	1.21032e-72	0	1	1	1	7.34887e-64	1	4.85978e-15	1	1	1	1.81664e-43	1	1	1	1.47505e-17	2.25095e-87
Legionella_rubrilucens	2.49722e-131	2.23054e-85	0	1	1	1	1	1	1	1	1.49554e-57	1	1	1	1	1	1	1
Tenacibaculum_dicentrarchi	1	4.46155e-64	1	0	1	1	1	1	8.77602e-14	1	1	1	1.2074e-50	1	1.28799e-40	1.29975e-124	5.42396e-24	7.00531e-65
Thermococcus_celericrescens	3.16681e-13	3.67159e-84	2.43128e-170	1	1	1	9.7207e-17	1	1.98861e-20	2.87593e-13	2.18374e-17	1	9.19231e-66	6.08616e-39	1	1	2.79294e-24	1
Gordonia_desulfuricans_NBRC_100010	0	1.60863e-59	1	0	6.56706e-13	1	1	1	1	3.18333e-12	1.60283e-12	1	1.48627e-97	7.67824e-113	4.70445e-43	6.67832e-150	2.36175e-43	1.62429e-166
Halobacterium_hubeiense	1	2.702e-61	1	0	1	1	1	1	1.16064e-20	1	7.84459e-15	1	2.75343e-32	1.99778e-25	1	8.04634e-105	3.38967e-23	7.55217e-73
Aeromicrobium_erythreum	0	2.25042e-66	1	0	1	1	1	1	1	2.7681e-16	1.08728e-13	1	3.59439e-94	1.58161e-111	6.30304e-62	0	2.83599e-34	4.87556e-96
Actinoplanes_awajinensis_subsp_mycoplanecinus	0	2.89745e-68	1	0	1	1	1.63881e-17	1	1	7.05528e-14	1.61187e-15	1	2.01216e-86	2.17348e-95	1	1.6116e-173	8.58552e-43	3.23214e-131
Streptomyces_canus	1	1.88409e-75	1	0	1	1	1	1	1	1	3.75971e-15	1	3.8798e-93	8.03856e-97	1.57353e-39	2.88778e-167	6.11283e-29	7.80567e-154
Streptomyces_olivochromogenes	1	1.24036e-74	1	0	1	1	4.45697e-17	1	1	1	2.83905e-15	1	1.87471e-96	3.835e-97	1.79095e-39	1.1809e-172	4.71309e-31	8.15719e-157
Aquitalea_pelogenes	1	4.40342e-110	1	1	1	1	4.29219e-41	1	1	2.26759e-12	3.75986e-16	1	6.33742e-111	2.81705e-79	1.77923e-43	0	1	1.65155e-88
Comamonas_terrigena_NBRC_13299	1	6.3565e-56	1	0	1	1	1	1	1	1	1.79741e-14	1	1.0208e-50	4.4715e-53	1.79132e-50	4.94181e-116	4.93101e-24	3.44981e-83
Roseibaca_calidilacus	0	1.15218e-147	0	1	0	0	0	0	2.87548e-156	0	1.60247e-106	0	1.20332e-78	6.93087e-87	1.02063e-58	0	1	2.48938e-48
Thermobifida_cellulosilytica_TB100	0	1.02224e-86	1	0	1	1	1.31241e-21	1	1	1	5.31369e-17	1	1.0859e-20	4.11502e-106	1	0	1	3.58647e-134
Novosphingobium_fuchskuhlense	2.18308e-147	9.54144e-97	0	1	2.24054e-179	0	0	0	2.55951e-121	1.84513e-167	3.51303e-62	0	1	1	1	1	1	1.88144e-63
Microtetraspora_malaysiensis	0	8.98223e-65	1	0	1	1	1	1	1	1	3.84396e-16	1	9.9369e-96	1.24355e-99	1.49161e-38	2.46457e-179	6.17213e-23	4.06677e-148
Pseudomonas_monteilii	1	1.7995e-61	1	0	1	1	1	1	1	1	1.70896e-15	1	2.61879e-142	2.32424e-121	1.98633e-84	0	9.31685e-87	3.4023e-125
Streptomyces_griseochromogenes	1	4.20529e-75	1	0	1	1	2.01394e-21	1	1	1	2.16668e-14	1	2.11377e-92	6.21878e-96	2.9924e-38	7.03254e-167	1.10814e-30	1.76167e-155
Streptomyces_thermoautotrophicus	0	5.66159e-69	1	0	1	1	6.08236e-44	1	1	1.60759e-09	2.58684e-14	1	3.06496e-101	1.89072e-100	3.25662e-47	5.68933e-169	5.78728e-36	2.41358e-163
Comamonas_terrae	1	1.79723e-58	1	0	2.87643e-156	1.76173e-80	1	1	1	1	3.36993e-16	1	8.90651e-50	1.89422e-53	1.14564e-46	2.44399e-111	1.96102e-20	1.06205e-76
Caballeronia_telluris	1	2.5087e-68	1	0	3.39521e-167	5.78802e-81	6.60325e-29	1	1	1	1.24628e-15	1	2.43528e-102	1.40415e-75	2.46352e-54	0	1.09984e-28	3.00594e-79
Caballeronia_concitans	1	3.39715e-55	1	0	1	1	5.27738e-31	1	1	1	4.05423e-15	1	3.41335e-105	2.18325e-77	2.43276e-53	0	3.94148e-31	9.28559e-76
Caballeronia_glebae	1	8.00758e-53	1	0	1.15339e-161	2.39704e-82	5.41502e-31	1	1	9.40811e-12	3.56987e-15	1	2.69217e-100	3.52928e-78	2.27106e-52	0	6.93157e-29	1.64062e-78
Methylobacterium_aquaticum	2.45343e-149	1.47864e-91	0	2.45555e-142	0	0	7.56253e-113	0	1.9875e-130	8.23741e-161	5.2798e-77	0	1.11323e-77	2.43431e-86	2.61092e-64	0	3.52935e-34	9.55873e-63
Caldimicrobium_thiodismutans	1.12804e-127	6.51059e-58	1.39898e-114	1	1	1	1.88033e-23	9.46541e-16	1	1	1	1	1.20775e-56	6.23277e-39	2.34549e-52	5.26449e-125	1	6.72688e-86
Actinomadura_chibensis_NBRC_106107	0	7.26348e-61	1	0	1	1	2.45121e-22	1	1	3.54985e-14	1.27663e-15	1	1.03451e-100	1.03006e-103	1.00124e-43	6.14369e-172	4.91454e-29	7.92769e-146
Actinomadura_kijaniata_NBRC_14229	0	3.54861e-67	1	0	1	1	1.44332e-13	1	1.00988e-15	2.82435e-14	6.4045e-18	1	1.95711e-97	1.14191e-94	1.27739e-38	5.34643e-178	1.03504e-32	2.33296e-154
Actinomadura_macra_NBRC_14102	0	1.04547e-36	1	0	1	1	3.41012e-32	1	1	6.95617e-14	1.27958e-15	1	2.09412e-100	8.67413e-98	1	4.94834e-170	2.82709e-30	2.38632e-144
Actinomadura_rubrobrunea_NBRC_15275	0	5.49213e-76	1	0	1	1	1.62331e-26	1	1	3.59093e-14	1.98137e-14	1	1.20024e-100	8.29574e-96	1.32933e-47	3.81782e-167	2.37598e-30	3.36013e-150
Corynebacterium_xerosis_NBRC_16721	1	1.72462e-55	1	0	1	1	1	1	1	7.4671e-12	1.25842e-14	1	1.35308e-86	1.134e-105	1	1.23812e-137	5.20807e-24	6.20165e-97
Nocardiopsis_trehalosi_NBRC_14201	1.8882e-134	3.67793e-68	1	0	1	1	1	1	8.50787e-15	1.11095e-14	2.34727e-15	1	1.29306e-95	3.9211e-98	1.0037e-44	1.38451e-172	2.7909e-31	5.66128e-130
Millisia_brevis_NBRC_105863	0	6.66623e-84	1	0	1	1	1	1	1	1	2.30812e-14	1	2.60153e-94	1.05431e-110	1	3.31811e-158	1.58855e-42	0
Actinomadura_hibisca_NBRC_15177	0	9.91315e-69	1	0	1	1	1	1	1.32132e-14	1.36012e-14	7.04064e-16	1	3.34301e-104	2.35777e-95	7.79852e-39	1.03424e-175	1.66433e-30	1.14496e-151
Skermania_piniformis_NBRC_15059	0	3.81827e-91	1	0	1	1	1	1	1	1	9.7596e-14	1	2.56742e-109	7.27208e-119	1	3.69671e-145	1.33044e-53	0
Porphyromonas_somerae	1.8178e-98	1.16768e-28	1	0	1	1	1	1	1	5.86245e-11	1	1	4.75199e-47	1	5.34872e-45	2.76084e-125	1	1.3614e-60
Desulfovibrio_fairfieldensis	1.48573e-115	2.88282e-94	1	2.86559e-168	1	1	3.93301e-18	1	1	4.14873e-15	1.1181e-14	1	6.14156e-36	1.34061e-35	1.02285e-43	1.5001e-123	1	2.4848e-73
Acidovorax_delafieldii	6.85109e-153	1.67594e-41	0	5.84575e-142	2.02813e-180	0	0	0	3.41191e-119	4.30483e-173	7.14372e-63	0	8.29963e-65	2.58691e-102	2.73373e-67	1.3868e-82	1.65786e-23	4.89546e-60
Porphyrobacter_donghaensis	1.88513e-146	2.80773e-67	1	1	5.64692e-176	0	0	1.68152e-27	2.23445e-121	6.00499e-46	6.31284e-14	1	1	1	1	1	1	1.58996e-57
Micromonospora_rosaria	0	1.93239e-61	1	0	1	1	8.4783e-36	1	1	1.61793e-13	4.71972e-17	1	1.07283e-84	7.70853e-108	1	0	1	6.39493e-122
Mycobacterium_brisbanense	0	4.01711e-80	1	0	1	1	1	1	1	1.09056e-11	3.03002e-17	1	5.73504e-129	6.17266e-123	1	4.464e-153	2.38416e-88	0
Herbidospora_sakaeratensis	0	2.92023e-60	1	0	1	1	1.23746e-15	1	1.40006e-15	1	2.91161e-21	1	1.55575e-102	5.9297e-93	6.94002e-42	6.76084e-169	1.06062e-24	1.72496e-148
Herbidospora_mongoliensis	0	3.85686e-63	1	0	1	1	6.42091e-15	1	4.82954e-15	1.85757e-12	2.24377e-21	1	3.02463e-99	6.44576e-94	1.75926e-40	1.90505e-168	3.07253e-27	1.07066e-149
Nocardiopsis_listeri_NBRC_13360	3.79124e-171	1.97341e-63	1	0	1	1	1	1	2.17054e-14	9.19314e-14	4.56196e-17	1	5.26309e-85	2.25188e-105	3.54724e-50	0	1.84333e-32	3.11194e-139
Janibacter_anophelis_NBRC_107843	0	1.48614e-63	1	0	1	1	1	1	1	1.04173e-12	3.77062e-15	1	2.24729e-73	2.3892e-99	1.3398e-55	2.59389e-156	1.2295e-27	1.02999e-74
Janibacter_corallicola_NBRC_107790	0	7.76528e-63	1	0	1	1	1	1	1	1	1.404e-14	1	5.2896e-73	7.49287e-99	6.49833e-51	5.49138e-160	1.2118e-26	4.84238e-70
Hydrogenophaga_palleronii_NBRC_102513	1	6.43653e-67	1	0	1	1	3.10566e-16	1	1	8.7135e-13	2.66445e-16	1	4.47048e-60	1.8637e-52	1.20767e-48	2.5269e-118	3.22637e-24	1.92279e-85
Methanofollis_ethanolicus	1	2.28745e-77	1	8.36427e-168	1	1	3.80971e-36	4.60716e-17	5.31115e-21	3.80923e-61	4.53949e-13	1	6.75537e-48	1	1	2.79771e-113	6.1928e-36	1.70821e-76
Tsukamurella_pseudospumae	0	3.99368e-82	1	0	1	1	1	1	1	6.52399e-12	2.71132e-14	1	2.30053e-104	1.66763e-108	1	1.65696e-163	4.59157e-47	2.08407e-176
Mycobacterium_phlei	0	3.4644e-55	1	0	1	1	1	1	1	1	3.34248e-16	1	3.84775e-128	2.2092e-125	1	1.98306e-148	6.4256e-89	0
Mycobacterium_simiae	0	4.02653e-80	1	0	7.23084e-153	3.87246e-78	1	1	1	1	1	1	1.28587e-149	9.10261e-128	1	1.7635e-153	6.14998e-111	0
Janibacter_terrae_NBRC_107853	0	1.4878e-86	1	0	1	1	1	1	1	1	1.65954e-11	1	3.4048e-70	2.61985e-98	6.67442e-58	2.3605e-160	1.32398e-24	1.17724e-73
Gordonia_hydrophobica_NBRC_16057	0	1.45843e-58	1	0	1	1	1	1	1	1	9.50923e-13	1	1.07315e-91	1.0291e-109	1	0	4.85953e-40	1.98104e-160
Moorella_mulderi_DSM_14980	6.06391e-127	5.2207e-118	1	0	1	1	1.04113e-30	1	1	1	6.36779e-16	1	2.76174e-57	1.31641e-48	4.74898e-40	1.2473e-129	1	1.33164e-81
Pseudomonas_alcaligenes	1	4.92794e-67	1	0	1	1	8.65937e-26	1	1	1	3.49471e-17	1	1.39901e-134	2.83333e-125	5.27751e-87	0	1.39803e-86	1.30015e-136
Neptuniibacter_marinus	1	8.46767e-53	1	0	1	1	1	1	2.81038e-12	1	2.50627e-14	1	1.77073e-103	3.6329e-72	2.90376e-51	0	1.7068e-21	9.96177e-71
Novosphingobium_capsulatum_NBRC_12533	2.57423e-143	5.26255e-87	0	1.24483e-140	2.94365e-179	0	1.29699e-114	0	2.05279e-110	4.74596e-171	1.23565e-65	0	2.82277e-65	1.03195e-104	1.91868e-68	0	1.84573e-24	6.65543e-63
Williamsia_muralis_NBRC_105860	0	1.71609e-88	1	0	1	1	1	1	2.38712e-12	1	4.7947e-14	1	2.8132e-103	3.27611e-110	1	6.77498e-155	1.06122e-40	1.59969e-177
Thermovenabulum_gondwanense	2.81235e-27	1.59572e-13	1	1	1	1	4.32368e-22	1	1	3.27674e-13	1.22741e-13	1	5.93858e-50	1.28464e-42	3.44464e-47	5.60393e-130	9.11922e-28	5.25653e-79
Nocardia_amikacinitolerans_NBRC_108937	2.82004e-13	2.26393e-94	1	0	1	1	1	1	1	1.28512e-12	4.98077e-17	1	1.0313e-111	1.74076e-118	1	2.17209e-155	8.6234e-56	0
Nocardia_arthritidis_NBRC_100137	0	1.44943e-93	1	0	1	1	3.02863e-26	1	1	1	1.19568e-15	1	4.19771e-112	2.36273e-118	1	1.40246e-152	4.92113e-52	0
Nocardia_cummidelens_NBRC_100378	1	5.77771e-63	1	0	1	1	1	1	1	1	1.17084e-13	1	4.66148e-113	2.28349e-116	1	5.48049e-149	2.13434e-54	0
Nocardia_harenae_NBRC_108248	1	9.09222e-61	1	0	1	1	1	1	1	1.0629e-11	3.41107e-15	1	6.74977e-120	1.38118e-115	1	4.52583e-155	3.74465e-56	0
Nocardia_inohanensis_NBRC_100128	1	2.00455e-64	1	1	1	1	1	1	1	7.93833e-13	2.00036e-17	1	1.72955e-116	7.44727e-120	1	4.80187e-154	1.41801e-53	0
Nocardia_miyunensis_NBRC_108239	0	1.21354e-96	1	0	1	1	4.01988e-48	1	1	1	2.15552e-15	1	6.50605e-116	5.97535e-119	1	1.55653e-154	7.85949e-50	0
Nocardia_pseudobrasiliensis_NBRC_108224	0	3.9323e-94	1	0	1	1	1	1	1	1	4.96829e-15	1	2.94434e-112	4.26055e-119	1	2.13727e-151	4.36336e-52	0
Nocardia_jejuensis_NBRC_103114	1	3.13629e-63	1	0	1	1	1	1	1	5.92779e-13	1.79416e-16	1	1.54853e-115	1.51077e-116	1	1.40044e-151	3.05104e-55	0
Nocardia_mexicana_NBRC_108244	0	5.64501e-65	1	0	1	1	1	1	1	1	9.79378e-18	1	5.33881e-97	1.10084e-118	1	1.62953e-127	7.87574e-54	0
Nocardia_puris_NBRC_108233	1	3.87448e-64	1	0	1	1	2.29907e-19	1	1	1.2178e-12	2.18696e-14	1	8.65042e-75	1.49466e-119	1	4.71943e-151	7.69557e-54	0
Nocardia_speluncae_NBRC_108251	0	6.38239e-64	1	0	1	1	1	1	1	9.9623e-13	1.08416e-15	1	1.33588e-110	5.46982e-117	2.26525e-49	2.28938e-145	2.26216e-47	0
Nocardia_vermiculata_NBRC_100427	0	3.92342e-65	1	0	1	1	1	1	1	8.73662e-16	1.21587e-17	1	5.75153e-110	2.66401e-118	1	1.57854e-150	7.13796e-52	0
Nocardia_uniformis_NBRC_13702	1	5.32629e-63	1	0	1	1	1	1	1	6.37853e-13	7.11625e-16	1	9.63303e-111	6.74469e-118	1	2.60527e-148	5.26362e-57	0
Nocardia_crassostreae	1	2.40808e-65	1	0	1	1	1	1	1	6.87668e-13	6.12375e-16	1	1.16163e-113	1.74244e-117	1	2.10198e-155	3.72073e-53	0
Nocardia_niwae_NBRC_108934_DSM_45340	0	1.34869e-64	1	0	1	1	1	1	1	1	1.98075e-18	1	5.84441e-114	5.59048e-117	1	3.1099e-155	1.56215e-51	0
Nocardia_mikamii_NBRC_108933	0	7.47184e-67	1	0	1	1	1.90931e-23	1	1	1	2.73097e-13	1	4.2677e-106	3.0037e-118	1	7.30463e-150	2.86093e-52	0
Rhodococcus_fascians_D188	0	1.73065e-98	1	0	1	1	1	1	1	1	1.6686e-16	1	1.78536e-113	2.57826e-116	1	4.97335e-162	9.32909e-55	0
Nocardia_acidivorans_NBRC_108247	1	4.50628e-61	1	0	1	1	1	1	1	1	2.71402e-18	1	1.43232e-16	2.16727e-117	1	2.16254e-151	8.9796e-57	0
Nocardia_terpenica	1	5.6932e-58	1	0	1	1	1.72258e-17	1	1	1	1.72477e-16	1	1.97485e-93	1.47796e-118	1	1.96532e-152	1.39717e-51	0
Dietzia_maris	0	2.74538e-65	1	0	1	1	1	1	1	1	1.17498e-16	1	3.08433e-85	2.49458e-110	1	0	2.78222e-36	1.41957e-145
Mycobacterium_chelonae_CCUG_47445	1	9.96662e-53	1	0	1	1	1	1	1	1	2.3167e-14	1	5.72913e-106	9.76571e-122	1	1.45226e-147	1.81384e-68	0
Rhodovulum_sulfidophilum_DSM_1374	0	2.50831e-173	0	2.09914e-143	0	0	0	0	1.36155e-155	0	2.12347e-98	0	1.24678e-74	1.19512e-88	7.1458e-65	0	4.26068e-38	2.69331e-53
Janibacter_melonis	0	6.41264e-28	1	0	1	1	1	1	1	1	1.58273e-19	1	4.55802e-72	1.14555e-98	1.15024e-55	5.30722e-164	1.05577e-26	5.54121e-76
Methanobrevibacter_filiformis	1	7.61269e-75	1	1	1	1	1.01823e-10	3.79838e-22	7.5629e-22	2.29591e-62	5.09812e-15	1	1.85284e-30	1	1	5.70031e-158	8.08819e-34	1.3097e-87
Methanobrevibacter_cuticularis	1.23807e-112	1.89325e-75	1	9.60052e-87	1	1	6.07804e-57	1.26334e-22	1.1672e-23	2.78427e-65	4.68023e-14	1	2.14986e-61	1	1	1.50017e-151	1.98988e-35	1.52377e-79
Methanobrevibacter_curvatus	1	3.95856e-74	1	8.64301e-88	1	1	1	1.19e-19	2.2104e-20	1.71407e-60	1.9334e-12	1	4.23563e-58	1	1	3.32389e-135	1	4.57617e-45
Marinomonas_atlantica	1	5.01459e-66	1	0	1	1	1.76865e-34	1	1	1	2.78967e-13	1	2.5366e-91	8.51987e-81	1.23873e-53	0	3.0178e-24	5.58376e-71
Thermodesulfatator_autotrophicus	9.54472e-130	1.15641e-109	1	1.00881e-169	1	1	1.35648e-51	7.64079e-22	1.16289e-12	2.4484e-56	8.37734e-14	1	1.78639e-46	5.61485e-45	1.92005e-42	1.49014e-93	1	1.13558e-86
Streptomyces_jeddahensis	1	1.71027e-37	1	0	1	1	1	1	1.39799e-16	3.30713e-13	1.0325e-15	1	3.40169e-94	1.61636e-94	1.31666e-39	1.77908e-177	5.09975e-31	7.3862e-158
Corynebacterium_crudilactis	0	1.31992e-54	1	1	1	1	1	1	1	1	1.60658e-13	1	3.01947e-17	1	1	1	1	1.08704e-80
Rhodococcus_kyotonensis	0	6.23371e-100	1	0	1	1	1	1	1	1	1.25125e-15	1	5.51008e-111	5.73145e-120	1	1.78938e-150	5.68439e-56	0
Thermococcus_piezophilus	1	3.22602e-25	7.1965e-165	1	1	1	1.27525e-15	1	5.72039e-21	1	6.44431e-14	1	4.59751e-62	6.80854e-40	1	3.8022e-120	3.28343e-25	1
Chloroflexus_islandicus	2.4041e-140	1.91819e-127	0	0	1	1	0	0	8.81797e-117	9.6475e-179	1.20144e-90	0	2.11241e-45	3.18437e-54	6.68911e-42	3.81323e-123	3.14586e-23	5.08031e-71
Thermosulfurimonas_dismutans	1.17149e-127	2.88322e-49	0	1	1	1	5.02103e-41	4.16856e-23	1	2.97932e-57	1	1	1.5669e-55	1.50687e-42	1.77475e-35	1.02114e-97	1.64363e-21	8.53517e-88
Planomonospora_sphaerica	0	2.78831e-66	1	0	1	1	1	1	1	1	1.41507e-20	1	2.60864e-103	1.21409e-95	1.19187e-50	2.60292e-177	1.45526e-27	4.50246e-149
Nocardioides_dokdonensis_FR1436	0	7.66539e-90	1	0	1	1	1	1	5.65276e-15	1.02791e-14	1.45461e-17	1	1.32356e-82	4.00413e-102	1.92694e-75	0	1.18707e-28	4.7839e-144
Pseudomonas_citronellolis	1	5.60599e-56	1	1	2.06565e-34	1	1	1	1	1	3.5861e-15	1	1.52833e-158	7.83374e-131	2.34453e-79	0	1.00818e-94	1.59011e-136
Mycobacterium_vaccae_95051	0	1.86327e-78	1	0	1	1	1	1	1	1	1.77191e-15	1	9.14721e-127	1.98239e-124	9.44609e-87	0	1.76091e-86	0
Dietzia_timorensis	0	5.86375e-47	1	0	1	1	1	1	1	1	2.44749e-13	1	2.55898e-78	1.63205e-110	1	5.98571e-134	1.53942e-28	3.3485e-97
Thermobifida_halotolerans	0	8.11137e-86	1	0	1	1	1.69007e-21	1	1	7.303e-12	7.98485e-17	1	4.47526e-98	7.90125e-109	1.17638e-51	0	6.16959e-32	9.85209e-134
Altererythrobacter_ishigakiensis	1.15977e-138	9.23253e-88	0	1	2.37376e-171	0	9.87993e-108	0	3.18711e-111	6.55426e-171	1.68079e-65	0	1	1	1	1	1	1.2147e-62
Porphyrobacter_neustonensis	2.65576e-147	7.67779e-90	0	1	1.75705e-172	0	9.58535e-111	0	8.17306e-119	2.16576e-170	3.72526e-64	0	1	1	1	1	1	1.91947e-64
Tepidimonas_fonticaldi	1	3.50043e-55	1	0	1	1	1	1	1	1	1.89083e-16	1	9.18496e-44	2.15301e-50	2.70686e-35	6.38233e-110	6.59458e-27	6.9266e-84
Cylindrospermopsis_raciborskii_CS_505	0	0	0	0	1	1	0	0	0	0	1.48047e-117	0	1.08016e-40	1.19964e-80	1.53422e-31	2.47267e-136	1.33612e-18	3.52566e-73
Chromobacterium_subtsugae	1	5.69308e-107	1	1.39029e-141	1	1	1.64972e-24	1	1	1.41861e-13	8.05246e-16	1	2.8124e-112	6.711e-79	5.10988e-42	0	1	1.60674e-81
Porphyrobacter_dokdonensis_DSW_74	5.56296e-149	3.34168e-92	0	1	1.54061e-176	0	0	0	2.74553e-119	8.03081e-170	1.9423e-72	0	3.67915e-22	1	1	1	1	2.19297e-59
Streptomyces_lincolnensis	2.30935e-44	4.23919e-74	1	0	1	1	1.28833e-37	1	1	1	1.50919e-15	1	5.77735e-96	6.0849e-96	1.27757e-39	1.83256e-170	1.02508e-30	1.57417e-146
Paenibacillus_yonginensis	5.37416e-106	1.39971e-90	9.52128e-163	1	1	1	3.58282e-22	1	1	3.62004e-15	1	1	2.27477e-21	1	1	1	1	1.33372e-78
Flavonifractor_plautii	3.56139e-123	9.31261e-88	1	0	1	1	2.00854e-26	1	1	2.90636e-56	1	1	3.24975e-53	1.46735e-33	7.47083e-22	8.1744e-138	1	8.82238e-73
Tenacibaculum_soleae	1	1.7324e-58	1	0	1	1	3.29633e-37	1	1	1	1	1	4.19609e-49	1	3.50496e-44	1.48202e-125	6.92801e-22	1.49959e-64
Streptomyces_clavuligerus	1	1.27992e-74	1	0	1	1	1.05877e-28	1	1	1	7.89611e-16	1	5.59082e-87	3.45792e-93	1.54419e-39	4.89836e-164	7.56349e-31	7.12716e-155
Tessaracoccus_lapidicaptus	1.51718e-12	1.96018e-90	1	0	1	1	1	1	1	1	1.04535e-14	1	2.44745e-80	3.79894e-105	1.05392e-61	0	1.72692e-26	1.68331e-89
Planobispora_rosea	0	2.16386e-64	1	0	1	1	1	1	1	1	2.897e-16	1	7.76215e-105	5.79304e-96	3.92344e-47	2.18452e-178	5.61942e-24	1.90362e-149
Gordonia_terrae	0	2.08957e-77	1	0	1	1	1	1	1	1	2.92745e-19	1	3.06589e-106	4.21395e-105	1	2.41084e-147	8.85038e-45	8.34695e-173
Lentzea_guizhouensis	1	9.72518e-70	1	0	1	1	1	1	1	1	1.62297e-17	1	3.0054e-101	1.02884e-115	4.91701e-49	2.47005e-159	2.29437e-43	3.2606e-168
Hoeflea_olei	1.36575e-144	2.21692e-56	0	0	0	0	0	0	9.21896e-105	1.70691e-160	1.22414e-73	0	7.3791e-87	5.29575e-94	6.37187e-85	0	2.59118e-41	3.92057e-146
