org_id	bchD	bchE	bchH	bchI	bchI_f	chlB_bchB	chlD	chlG_bchG	chlH	chlI	chlI_f	chlL_bchL	chlM_bchM	chlN_bchN	cobD_cobC	cobN	cobO	cobP_cobU	cobQ	cobS	cobS_f	cobT	cobV_cobS	cysG_cobA
654446601	1.69e-10	7.89e-41	3.21e-120	1.05e-81	1	1	8.86e-54	6.44e-11	5.3e-153	5.91e-83	1	1	1.7e-05	1	6.01e-42	0	1	1	2.21e-95	1	1	1	1	1.72e-65
655286494	0.000114	9.57e-19	1.14e-106	2.19e-80	9.06e-07	1	8.77e-40	1	2.02e-72	6.14e-58	1	1	1.01e-09	1	3.86e-119	0	9.55e-101	3.05e-82	7.31e-108	1	1	1	1.99e-66	3.77e-163
656033714	1.54e-10	1	1.85e-56	4.01e-75	4.01e-75	1	2.88e-45	1	1.85e-113	2.36e-63	2.36e-63	1	1	1	1	2.52e-154	1	1	1	1	1	1	1	1
656716458	2.64e-11	1	6.79e-38	1.2e-74	1.2e-74	1	1.86e-48	1	1.82e-80	2.93e-61	2.93e-61	1	1	1	1	4.36e-108	1	1	1	1	1	1	1	1
657171436	1	1	9.67e-54	1.05e-64	1	1	4.56e-50	1	9.84e-144	1.58e-60	1	1	1	1	1	2.85e-95	1	1	1	1	1	1	1	6.13e-56
657478199	1.41e-09	1	1.97e-56	2.18e-81	1	1	8.87e-47	1	2.45e-127	3.68e-67	1	1	0.000418	1	3.32e-59	0	9.74e-84	7.33e-30	6.64e-140	1	1	1	5.47e-11	1.44e-16
658256117	7.07e-08	1	1.19e-107	8.16e-69	1	1	6.83e-40	1	1.62e-73	4.9e-54	1	1	0.000122	1	5.63e-92	0	9.41e-93	5.69e-68	0	1	1	1	2.86e-40	6.29e-154
658721748	4.43e-10	1.09e-11	4.79e-61	1.86e-77	1	1	6.04e-57	0.000109	5.77e-129	3.67e-83	1	1	4.87e-05	1	2.78e-62	0	1.31e-73	2.55e-29	4.25e-127	1	1	1	2.26e-05	4.32e-94
659013815	5.93e-06	1	2.35e-55	5.82e-78	1	1	3.24e-53	1	1.46e-118	1.63e-69	1	1	1	1	5.98e-48	0	6.59e-72	3.85e-37	2.22e-119	1	1	1	9.25e-07	9.31e-54
660521065	1.39e-106	2.78e-83	0	2.14e-151	1	0	9.77e-55	2.62e-113	3.69e-147	3.72e-87	1	2.18e-142	4.64e-79	0	1	1.09e-49	1	1	1	1	1	1	1	1
660743634	1	1	6.74e-58	8.21e-64	1	1	7.68e-39	0.00039	6.56e-107	1.67e-57	1	1	1	1	9.28e-33	0	1	1	2.2e-92	1	1	1	1	1.57e-17
660779797	1.92e-28	2.21e-95	3.09e-166	2.38e-93	2.38e-93	0	0	2.21e-153	0	1.23e-170	1.23e-170	4.71e-152	4.92e-99	0	3.98e-29	0	5.39e-58	1.2e-17	4.48e-105	1	1	1	0.001	4.82e-57
660959445	1.57e-15	3.7e-08	6.57e-55	5.07e-89	5.07e-89	1	1.07e-60	1	1e-67	2.53e-80	2.53e-80	1	7.11e-05	1	2.07e-37	0	1.27e-21	1	4.24e-102	1	1	1	1	3.9e-57
662927534	6.99e-10	1	1.15e-58	1.12e-79	1	1	1.62e-48	1	4.38e-138	1.1e-77	1	1	1	1	1	0	1.08e-77	1	1	1	1	1	1	2.66e-54
662992873	1.71e-67	4.46e-87	0	2.49e-138	1	0	2e-53	3.17e-127	3.14e-145	1.43e-79	1	5.93e-141	1.53e-73	0	1	1.78e-47	1	1	1	1	1	1	1	1
663012593	3.58e-11	1	1.53e-93	4.27e-86	4.27e-86	3.45e-05	3.39e-63	1	8.91e-140	4.29e-87	4.29e-87	4.2e-33	1	1	1	8.49e-176	1	1	1	1	1	1	1	4.07e-66
663168124	1.7e-27	1	1	6.56e-54	1	1	0	1	1	1.14e-47	1	4.06e-32	1	1	1	1	1	1	1	1	1	1	1	1
663171390	2.53e-07	2.86e-33	1	2.59e-84	1	6.45e-11	9.09e-58	1	1	1.38e-67	1	4.18e-31	8.17e-07	1	4.21e-32	1	8.35e-22	3.36e-38	1.07e-88	1	1	1	2.98e-06	3.18e-18
663325808	1	1	1	1.45e-63	1	1	3.43e-50	1	1	2.66e-60	1	1	1	1	1	1	1	1	1	1	1	1	1	7.78e-13
666525481	1.22e-13	1	1	7.17e-90	1	1	2.49e-59	1	1	1.48e-81	1	1	1	1	1	1	1	1	1	1	1	1	1	1
666577711	3.25e-09	1	2.02e-103	9.04e-74	4.02e-70	1	3.36e-49	1	5.04e-133	1.12e-78	1.72e-77	1	1	1	2.11e-63	0	1.38e-80	1	0	1	1	1	0.000251	3.33e-58
667370312	8.2e-07	1	7.22e-64	8.65e-74	1	1	1.92e-37	1	1.85e-125	2.44e-55	1	1	7.66e-05	1	1.1e-104	0	1.18e-90	1.24e-28	1.95e-107	1	1	1	8.36e-55	1.29e-156
667823734	1.07e-06	1	1	1.1e-80	1	1	4.81e-44	1	1	1.75e-61	1	1	1	1	1	1	5.22e-96	1	7.48e-107	1	1	1	1	1.68e-162
669112431	2.27e-11	1	1	4.55e-82	1	1	2.58e-56	1	1	2.58e-81	1	1	1	1	6.68e-63	1	2.53e-73	1	4.72e-123	1	1	1	1	1
669145387	2.68e-25	1	1	1.13e-51	1	1	1.06e-153	1	1	3.39e-49	1	1	1	1	1	1	1	1	1	1	1	1	1	1
669910086	1	1	1.5e-47	1.04e-64	1	1	8.97e-41	1	1.3e-56	1.51e-50	1	1	1	1	1	0	1	1	1	1	1	1	1	1
671111106	1	1	1.8e-51	5.1e-54	1	1	3.73e-36	1	1.02e-62	3.38e-42	1	1	1.6e-06	1	7.16e-30	0	4.21e-73	1.89e-14	8.95e-163	1	1	1	0.000464	2.71e-58
671378952	2.09e-14	1	5.61e-75	2.12e-88	2.12e-88	1	2.13e-68	1	1e-158	4.86e-90	4.86e-90	1	1	1	1	0	1	1	1	1	1	1	1	1
672604765	7.19e-12	1	1	8.58e-76	1	1	4.07e-47	1	1	1.04e-72	1	1	1	1	1.93e-63	1	2.76e-79	1	2.99e-134	1	1	1	1	8.69e-16
673336358	2.14e-09	1.32e-09	1.04e-63	8.43e-81	1	1	3.32e-57	1	8.59e-122	3.53e-83	1	1	7.95e-08	1	5.38e-61	1.04e-111	7.91e-73	1.29e-28	5.02e-122	1	1	1	1.43e-06	1.16e-96
674472618	0.000106	1	1.87e-48	1.24e-63	1	1	1.67e-50	0.00055	1.66e-133	3.82e-53	1	1	1	1	5.53e-22	3.34e-175	1.5e-15	1	3.16e-79	1	1	1	7.01e-06	6.27e-21
674539288	2.83e-10	1	1	6.65e-79	1	1	1.56e-51	1	1	8.52e-78	1	1	1	1	1	1	2.27e-73	1	2.71e-127	1	1	1	1	1
674624710	1.17e-07	1	1	1.33e-71	1	1	6.11e-45	1	1	3.53e-68	1	1	1	1	3.86e-62	1	2.09e-87	1.53e-25	6.72e-114	1	1	1	5.64e-29	9.61e-123
674834077	4.3e-11	6.69e-19	5.78e-62	3.37e-85	1	1	5.01e-56	1	5.44e-124	4.03e-84	1	1	4.73e-06	1	2.49e-65	0	2.25e-73	9.52e-33	1.77e-124	1	1	1	2.33e-09	1.36e-89
675176447	3.14e-08	1	1	1.55e-64	3.93e-08	1	1.13e-32	1	1	1.69e-49	1	1	1	1	1	1	7.84e-94	3.98e-29	1.76e-101	1	1	1	1	1.55e-150
675392911	9.76e-140	0	0	3.62e-175	1	0	2.3e-58	9.95e-144	5.42e-142	7.99e-90	1	1.15e-149	2.07e-91	0	1	5.69e-46	1	1	1	1	1	1	1	1
675405236	5.82e-10	1	1.54e-104	4.22e-73	7e-09	1	8.82e-48	1	7.67e-127	1.27e-75	1	0.000752	2.95e-05	1	3.59e-58	0	9.83e-83	2.64e-40	4.25e-172	1	1	1	6.47e-11	1.78e-52
676282032	0.000177	1	9.12e-48	2.19e-73	1	1	6.37e-54	1	1.31e-61	6.22e-72	1	1	1	1	4.88e-59	0	6.87e-48	2.93e-12	2.9e-116	1	1	1	1	6.09e-34
677313476	1.29e-15	1	1.8e-77	2.4e-76	2.4e-76	1	7.45e-56	1	4.38e-64	4.12e-81	4.12e-81	1	1.59e-05	1	0.000247	2.56e-91	1	1	1	1	1	1	1	1.32e-46
677400901	7.96e-06	1	1	2.06e-74	1	1	1.65e-41	1	1	1.35e-57	1	1	1	1	1	1	1.87e-90	1	1	1	1	1	1	1.93e-137
677418770	8.62e-06	1	1	8.93e-65	2.02e-05	1	8.49e-33	1	1	7.27e-48	1	1	1	1	1	1	9.64e-94	1	2.83e-98	1	1	1	1	1.27e-152
679454744	1	1	1	6.05e-18	1	1	1.87e-19	1	1	5.19e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	1
679650724	1	1	5.37e-52	1.4e-47	1	1	1.74e-35	1	8.98e-55	5.02e-48	1	1	1	1	1	0	1	1	1	1	1	1	1	7.13e-67
680295921	1	1	4.96e-48	2.42e-39	1	1	8.67e-22	1	7.92e-60	8.35e-39	1	1	0.000203	1	1	0	4.01e-65	1	1	1	1	1	1	1
681979534	7.08e-06	1	1	2.79e-70	1	1	2.47e-37	1	1	2.65e-55	1	1	1	1	1	1	8.93e-92	1	2.74e-107	1	1	1	1	4.05e-135
682043633	2.28e-25	1.11e-93	1.67e-147	1.12e-96	1.12e-96	0	0	1.24e-139	0	3.24e-150	3.24e-150	2.06e-143	1.22e-65	0	1.95e-28	1e-153	1.37e-57	4.28e-21	1.07e-100	1	1	1	3.77e-08	4.65e-55
682548392	2.75e-11	5.28e-10	4.45e-63	4.31e-73	1.59e-05	1	6.65e-46	1	6.25e-134	5.35e-67	1	1	6.44e-06	1	1.45e-73	0	1.15e-82	4.15e-30	1.04e-125	1	1	1	9.35e-30	1.75e-82
684377552	5.96e-10	1	1.3e-55	1.25e-88	1	1	1.51e-61	1	3.21e-134	5.6e-77	1	1	1	1	5.15e-33	9.92e-124	1	1	1	1	1	1	2.59e-15	1
686414068	1.55e-05	1	6.74e-52	1.61e-68	1	1	2.71e-56	7.44e-12	7.85e-146	3.45e-65	1	1	4.91e-05	1	2.18e-23	2.07e-179	1.27e-10	1	2.11e-74	1	1	1	6.48e-05	1.55e-56
686439682	1.6e-08	1	8.39e-53	1.03e-81	1.03e-81	1	4.17e-57	7.48e-13	4.31e-150	2.89e-74	1.09e-71	1	0.000112	1	4.05e-23	0	4.27e-14	1	1.13e-80	3.85e-05	3.85e-05	1	1	1.99e-53
686919227	1	1	8.21e-48	5.49e-59	1	1	1.55e-36	1	1.27e-107	6.3e-50	1	1	1	1	1	0	1.35e-57	1	1	1	1	1	1	1
687757972	6.13e-09	1	3.67e-58	2.7e-83	1	1	4e-56	1	4.56e-132	4.43e-83	1	1	1	1	8.71e-63	0	2.38e-73	1	1.01e-129	1	1	1	1	8.37e-18
688346284	4.95e-10	2.26e-14	2.97e-55	2.01e-74	1	1	4.78e-53	1	5.26e-137	1.05e-80	1	1	1.09e-07	1	7.86e-62	0	6.49e-72	1.25e-27	2.88e-128	1	1	1	3.07e-08	1.57e-90
688940855	2.81e-09	1	1	1.27e-73	2.35e-05	1	4.57e-44	1	1	9.72e-64	1	1	1	1	1	1	1.83e-74	1	4.1e-104	1	1	1	1	4.59e-54
689633942	8.77e-57	1	6.56e-50	5.16e-124	1	0	2.81e-61	9.01e-107	4.32e-114	4.22e-92	1	3.13e-33	7.08e-55	1.84e-151	1	0	1	1	1	1	1	1	1	1
689816682	6.65e-13	1	2.06e-63	1.41e-79	1	1	6.64e-48	1	7.75e-72	2.24e-73	1	1	1.22e-06	1	1	0	1.17e-74	1	1	1	1	1	1	1.29e-20
690376455	1.45e-08	1	8.6e-56	6.13e-82	1	1	2.84e-54	1	2.34e-73	1.38e-75	1	1	1	1	1.83e-58	0	1.72e-80	6.2e-42	9.07e-136	1.81e-142	1.81e-142	2.25e-50	2.54e-13	2.36e-19
690465966	1.03e-35	1.57e-93	0	4.59e-118	1	0	3.14e-57	2.19e-80	1.58e-137	8.36e-82	1	6.83e-117	2.12e-59	4.65e-166	1	3.92e-102	1	1	1	1	1	1	1	1
690885520	5.38e-09	1.12e-15	1	1.21e-84	1	1	5.59e-69	1	1	7.37e-85	1	1	1	1	1	1	1	1	1	1	1	1	1	1
692053628	1	1.04e-38	3.69e-111	8.94e-71	1	1	8.82e-49	1.08e-06	1.13e-63	1.32e-66	1	1	6.98e-07	1	5.67e-21	5.72e-129	1	1	1.06e-49	1	1	1	4.93e-05	1.62e-57
692311401	1.68e-16	2.34e-13	2.53e-133	2.61e-88	1.24e-05	1	6.84e-63	1	1.41e-176	1.38e-82	1.5e-05	1	1	1	7.93e-37	0	1.64e-27	1.62e-36	2.82e-109	1	1	1	7.59e-06	6.16e-65
692476269	2.03e-06	1	1	4.84e-73	1	1	1.4e-39	1	1	1.05e-62	1	1	1	1	1	1	2.91e-99	1	5.84e-108	1	1	1	1	1.39e-153
693627345	7e-17	1	3.77e-66	4.63e-89	4.63e-89	1	1.81e-66	1	2.57e-151	2.31e-94	2.31e-94	1	1.66e-05	1	5.78e-29	0	1	6.77e-32	1.24e-107	1	1	1	1	5.8e-58
694087104	5.33e-12	1	6.78e-56	8.65e-84	8.65e-84	3.31e-08	2.74e-78	1	2.02e-131	3.12e-72	3.12e-72	3.5e-41	1.2e-05	1	5.96e-42	1.46e-168	1.81e-36	4.59e-26	6.89e-98	1	1	1	8.94e-08	1.56e-67
694237347	5.44e-10	3.05e-25	5.05e-59	2.13e-85	1.16e-06	1	7.24e-51	1	9.3e-127	5.98e-72	1	1	7.69e-06	1	2.91e-66	0	7.13e-82	2.34e-36	8.11e-126	6.66e-131	6.66e-131	1.25e-50	2.38e-18	9.19e-108
694992789	2.28e-09	1	1.69e-104	3.93e-80	1	1	2.62e-48	1	3.43e-124	1.54e-80	1	1	1	1	4.68e-54	0	1.31e-82	1	0	1	1	1	1	2.13e-19
695605687	1.64e-12	1	2.55e-57	2.42e-84	1.37e-07	1	8.97e-55	1	1.66e-122	6.94e-76	1	0.00046	9.39e-07	1	7.46e-70	0	1.3e-85	8.88e-45	1.79e-132	1	1	1	1.33e-16	1.09e-104
696305169	1	1	7.63e-64	1.01e-69	1	1	4.79e-45	1	5e-121	2.06e-66	1	1	1	1	1	0	1	1	1	1	1	1	1	1
697287602	1.79e-07	9.93e-44	3.16e-133	1.83e-82	1.83e-82	2.66e-18	5.77e-61	1.68e-09	1.86e-164	2.5e-83	2.5e-83	1.63e-38	1	0.000226	1.01e-50	9.81e-105	1	1	7.71e-136	1	1	1	2.11e-22	1.52e-71
698381133	3.73e-23	1	1	3.81e-43	1	1	0	1	1	4.63e-33	1	1	1.12e-58	1	1	1	1	1	1	1	1	1	0.000317	1
699291246	5.01e-26	1	1	1.72e-52	1	1	8.33e-153	1	1	7.92e-47	1	1	1	1	1	1	1	1	1	1	1	1	1	1
699701461	7.4e-109	3.78e-89	0	1.24e-152	1	0	1.24e-53	3.2e-117	6.97e-146	9.34e-80	1	2.56e-137	1.1e-89	0	1	1.18e-52	1	1	1	1	1	1	1	1
699837319	2.38e-06	1	1	6.2e-81	6.65e-05	1	1.82e-40	1	1	1.49e-57	1	1	1	1	1	1	1.07e-95	1	1	1	1	1	1	1.98e-137
700947598	1.95e-12	1	2.67e-58	1.69e-83	5.57e-08	1	6.44e-52	1	1.39e-125	4.54e-72	1	1	4.64e-06	1	1.48e-70	0	2.19e-85	7.13e-45	1.84e-136	1.22e-129	1.22e-129	5.82e-54	4.89e-17	1.77e-98
701590682	1	1	1.31e-53	1.83e-63	1	1	5.56e-50	9.59e-09	2.72e-133	3.03e-60	1	1	1	1	5.38e-25	0	1.03e-16	1	1.7e-66	1	1	1	1	5.68e-52
702189974	3.04e-54	0	0	2.33e-122	1	0	5.8e-59	8.35e-98	7.85e-132	1.6e-80	1	2.48e-121	5.81e-48	8.3e-151	1	3.3e-52	1	1	1	5.72e-152	5.72e-152	1	1	1
702671664	2.91e-40	1	1	1.87e-120	1	1	2.3e-51	1	1	1.31e-78	1	1	1	1	1	1	1	1	1	1	1	1	1	1
703341993	1	1	5.36e-53	3.37e-62	1	1	5.97e-45	1	1.96e-116	2.48e-62	1	1	6.67e-05	1	2.2e-35	0	2.65e-64	5.34e-18	9.89e-164	1	1	1	1.19e-08	7.38e-45
703610502	2.52e-26	4.44e-97	7.31e-173	1.17e-93	1.17e-93	0	0	4.83e-165	0	3.48e-169	3.48e-169	7.78e-155	2.16e-101	0	2.83e-23	0	9.81e-54	3.68e-22	4.11e-102	1	1	1	1.23e-07	1.54e-61
703778729	1.46e-07	1	1.55e-63	1.61e-75	1.78e-06	1	6.19e-42	1	4.87e-124	8.6e-60	1	1	1.82e-05	1	6.4e-107	0	7.17e-92	1.38e-27	4.46e-105	1	1	1	7.08e-60	1.45e-163
704317561	1.9e-22	1.91e-76	2.42e-145	1.7e-94	1.7e-94	0	0	5.95e-131	0	7.52e-141	7.52e-141	3.68e-113	7.25e-60	2.08e-141	2.29e-19	0	1.1e-51	1.61e-14	2.59e-81	1	1	1	1	7.62e-57
704628207	1	1	6.49e-54	1.37e-64	1	1	1.39e-56	1	2.17e-112	2.72e-67	1	1	1	1	1	0	1	1	1	1	1	1	1	5.6e-25
704723597	1	1	7.49e-50	8.03e-57	1	1	5.23e-43	1	4.55e-102	3.58e-51	1	1	1	1	1	0	2.24e-50	1	1	1	1	1	1	2.72e-24
705253319	1.46e-09	3.97e-18	1.02e-57	4.01e-80	1	1	1.08e-54	1	5.51e-136	1.07e-82	1	1	7.19e-07	1	6.45e-61	0	1.64e-73	2.46e-30	3.8e-131	1	1	1	6.93e-05	5.59e-94
705503666	2.03e-26	5e-98	7.35e-163	1.56e-91	1.56e-91	0	0	3.41e-159	0	5.97e-167	5.97e-167	6.05e-156	1.76e-99	0	9.08e-24	0	1.62e-56	1.61e-23	5.29e-103	1	1	1	1.24e-05	9.2e-59
706564601	2.09e-10	1	1	3.47e-72	1	1	5.78e-40	1	1	8.27e-60	1	1	1	1	1	1	3.56e-99	1	1	1	1	1	1	5.16e-143
706639062	1.64e-11	1	1	2.22e-84	1	1	1.81e-58	1	1	1.53e-87	1	1	6.84e-06	1	1.3e-60	1	3.24e-73	1	6.85e-116	1	1	1	1	1
706800468	7.01e-08	1	1.1e-97	1.93e-75	1	1	3.95e-41	1	3.36e-133	4.22e-62	1	1	5.08e-06	1	2.39e-52	0	8.84e-83	9.5e-34	1.02e-102	1	1	1	1.21e-05	2.79e-47
707435579	1.15e-05	1	1	4.09e-68	1	1	1.76e-41	1	1	5.35e-72	1	1	1	1	1.32e-65	1	1.36e-78	2.89e-47	0	1	1	1	1	2.16e-14
707641294	7.16e-24	1	1	7.22e-51	1	1	0	1	1	2.98e-44	1	1	1	1	1	1	1	1	1	1	1	1	1	1
708025167	7.22e-07	1	3.37e-54	1.33e-64	1	1	2e-39	1	3.93e-134	1.87e-58	1	1	1.47e-07	1	8.77e-50	0	1.64e-69	2.9e-32	5.48e-104	1	1	1	1	1.29e-49
708223037	6.76e-45	1	1	4.96e-106	1	9.94e-17	3.36e-51	1	1	5.35e-72	1	2.81e-26	1	1	1	1	1	1	1	1	1	1	1	1
710051960	8.18e-13	1.05e-39	2.2e-105	8.1e-86	8.1e-86	1	1.76e-60	1	1.48e-141	3.86e-86	3.86e-86	1	7.73e-07	1	2.28e-36	0	3.94e-25	5.01e-31	1.92e-87	1	1	1	0.000213	1.26e-70
710355769	1.27e-08	1	6.61e-85	2.48e-69	1	1	5.28e-44	1	0	5.62e-68	1	1	5.95e-05	1	2.1e-69	0	1.42e-74	1	1	1	1	1	1	6.59e-19
711701781	5.23e-11	1	5.69e-60	1.96e-78	0.000355	1	2.42e-53	1	7.71e-120	2.26e-69	1	1	1	1	5.61e-57	0	1.24e-76	1.16e-36	6.75e-143	1	1	1	1.19e-12	5.11e-46
711927531	7.33e-25	1	1	8.85e-54	1	1	0	1	1	1.41e-45	1	1	1	1	1	1	3.07e-17	1	1	1	1	1	1	1
712828581	1	7.82e-31	1	1.52e-13	1	1	9.83e-16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
713915207	2.74e-13	1	1.3e-56	6.31e-78	1	1	6.19e-45	1	1.22e-123	7.85e-73	1	1	1.86e-06	1	1.48e-63	0	3.91e-74	1.38e-44	2.68e-130	1	1	1	1.58e-13	1.17e-50
715434314	1	1	4.29e-53	3.74e-63	1	1	8.3e-45	0.001	5.78e-100	1.51e-58	1	1	1	1	2.02e-33	0	1	3.43e-26	4.28e-88	1	1	1	4.38e-05	1.01e-50
717183284	2.83e-13	4.86e-07	1	3.49e-82	1	1	1.29e-57	1	1	7.5e-65	1	1	1	1	1	1	1	1	1	1	1	1	1	1
717365840	2.24e-106	0	0	1.99e-157	1	0	9.48e-52	9.76e-131	3e-145	7.85e-82	1	1.14e-140	2.24e-87	0	1	7.99e-48	1	1	1	1	1	1	6.61e-12	1
717547847	1	1	3.93e-112	1.41e-65	1	1	2.74e-51	1.31e-07	6.13e-60	1.6e-66	1	1	1	1	4.04e-27	1.36e-132	1	1	4.7e-50	1	1	1	1	1.2e-60
718704691	7.5e-11	1	9.44e-57	2.49e-82	1.22e-05	1	1.94e-54	1	2.79e-126	3.58e-75	1	1	4.27e-06	1	4.23e-67	0	1.11e-81	2.14e-31	9.88e-130	1	1	1	7.86e-18	1.93e-106
721393736	1	1	1.26e-49	5.36e-67	0.000807	1	6.33e-41	2.02e-05	1.41e-59	7.82e-60	1	1	1	1	4.84e-35	0	1	7.6e-30	7.48e-97	1	1	1	1	8.08e-56
721724318	1	1	9.63e-46	2.15e-63	1.6e-05	1	2.37e-38	1	1.24e-114	8.31e-57	1	1	1.31e-05	1	2.95e-111	0	5.67e-103	5.9e-60	0	1	1	1	7.06e-30	7.16e-62
722285261	1.65e-07	1	8.39e-59	1.99e-80	1	1	1.04e-48	1	1.29e-116	2.75e-71	1	1	1	1	1e-47	0	8.82e-72	9.41e-43	2.63e-117	1	1	1	7.52e-05	6.02e-44
723289949	4.28e-14	1	2.77e-69	1.92e-88	1	1	8.09e-59	1	1.74e-142	1.23e-79	1	1	1	1	1	2.21e-137	1	1	1	1	1	1	1	1
723712581	6.61e-13	1	1	2.23e-73	1	1	3.31e-46	1	1	7.01e-71	1	1	1	1	4.68e-71	1	1.27e-70	1	1.67e-134	1	1	1	1	2.03e-89
724997425	4.99e-09	1	1.11e-95	7.35e-82	1	1	3.4e-56	1	2.63e-117	8.23e-71	1	1	3.1e-05	1	1.47e-72	0	1.29e-91	5.81e-43	1.62e-116	1	1	1	4.99e-33	8.56e-122
725058675	2.89e-13	1	3.44e-100	5.37e-76	5.21e-05	1	2.96e-49	1	1.24e-130	9.03e-68	1	1	6.98e-08	1	2.93e-70	0	1.83e-81	4.49e-31	1.42e-126	1	1	1	8.64e-25	4.76e-89
725279176	5.07e-08	1	1	3.45e-73	1	1	1.84e-39	1	1	4.5e-60	1	1	3.48e-06	1	1	1	1.85e-94	1	4.81e-100	1	1	1	1	3.14e-143
726880948	1.97e-10	1	5.02e-61	1.41e-82	1	1	4.08e-58	1	2.88e-139	2.11e-86	1	1	1	1	1.44e-51	0	8.59e-74	1	3.05e-128	1	1	1	1	1.28e-17
727258241	0	0	0	0	3.97e-06	0	4.1e-51	0	3.41e-152	5.49e-81	1	1.47e-165	3.01e-135	0	3.3e-47	3.26e-112	2.95e-71	3.56e-41	6.7e-160	4.18e-156	4.18e-156	0	9.54e-11	7.59e-38
727353445	1.31e-11	1.37e-14	9.57e-58	8.57e-88	0.001	1	2.64e-54	1	2.45e-146	1.02e-75	1	1	7.67e-07	1	1.46e-33	0	1.08e-46	5.93e-24	6.56e-93	1	1	1	1.15e-10	3.62e-53
727709442	6.44e-11	1	1	2.45e-85	1	1	2.06e-57	1	1	4.29e-85	1	1	1	1	1.93e-57	1	4.41e-73	1	4.53e-117	1	1	1	1	1
727780965	4.2e-10	1	1.19e-54	2.09e-86	1	1	2.34e-58	1	3.57e-125	1.35e-80	1	1	1	1	4.41e-06	0	1.9e-83	2.37e-39	2.46e-138	1	1	1	1.46e-15	3.32e-18
727894595	1	1	1	1.88e-19	1	1	3.13e-17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
728988489	2.63e-26	1	1	1.08e-49	1	1	0	1	1	3.29e-52	1	1	1	1	1	1	1	1	1	1	1	1	1	1
729413566	1	6.33e-63	1	9.08e-84	1	5.56e-13	1.13e-62	8.9e-12	1	3.03e-78	1	6.7e-39	4.96e-06	0.000348	2.8e-53	1	1	1	6.63e-132	1	1	1	4.6e-21	9.26e-64
729916444	1.24e-13	1	8.21e-71	7e-92	7e-92	1	1.53e-68	1	3.16e-151	1.41e-94	1.41e-94	1	1	1	1	2.91e-140	1	1	1	1	1	1	1	1
732158160	5.67e-15	1	3.52e-65	7.96e-88	7.96e-88	1	8.64e-65	1	7.12e-128	2.05e-79	2.05e-79	1	1	1	1	1.28e-109	1	1	1	1	1	1	1	1
732225704	6.49e-08	1	1	1.99e-75	1	1	2.58e-39	1	1	7.8e-58	1	1	1	1	1	1	1.13e-91	1	2.32e-107	1	1	1	1	4.48e-155
732376163	2.36e-05	1	8.56e-46	1.01e-62	1	1	2.33e-48	1	7.38e-132	5.96e-53	1	1	1	1	1	6.2e-172	1	1	1	1	1	1	1	1.61e-20
733546292	5.31e-06	2.17e-17	3.17e-60	1.01e-84	4.67e-07	1	1.22e-52	1.96e-05	4.22e-122	5.06e-67	1	1	1.69e-05	1	6.28e-56	0	2.72e-70	2.85e-19	4.79e-131	1	1	1	1.29e-22	1.24e-71
734234492	2.12e-54	0	0	3.61e-125	3.61e-125	0	1.71e-61	7.79e-94	2.04e-155	1.63e-86	1.63e-86	1.64e-115	2.03e-56	3.33e-157	2.51e-70	1.38e-102	1	5.72e-49	9.68e-152	3.91e-178	3.91e-178	0	4.26e-05	3.55e-44
735188635	8.75e-15	1	1.67e-58	3.28e-71	3.28e-71	1	4.08e-52	0.001	1.12e-150	2.64e-69	2.64e-69	1	3.24e-05	1	1	4.3e-114	1	1	1	1	1	1	1	1
735668276	1	1	1	8.6e-83	3.48e-80	1	2.52e-64	1	1	3.28e-81	5.9e-79	1	1	1	1	1	1	1	1	1	1	1	1	1
736837303	3.06e-51	0	0	7.71e-125	0.000122	0	8.13e-59	2.32e-108	8.93e-148	1.18e-90	1	1.6e-114	4.16e-58	4.38e-150	4.59e-47	3.15e-129	1	6.45e-14	8.06e-142	1.74e-179	1.74e-179	3e-168	9.05e-05	2.03e-39
737214206	1	1	1.36e-46	5.93e-52	1	1	2.21e-38	1	9.84e-94	6.92e-40	1	1	9.26e-06	1	2.04e-33	0	2.35e-39	1.82e-24	5.96e-93	1	1	1	0.000144	5.79e-93
738285659	2.07e-72	0	0	1.88e-154	6.54e-07	0	3.16e-48	2.95e-131	1.56e-144	2.3e-81	1	1.14e-139	9.45e-87	0	1	3.39e-46	9.12e-70	3.37e-44	8.38e-151	1.14e-160	1.14e-160	2.21e-147	1	1
739029624	1	6.36e-18	2.11e-49	6.7e-55	1	1	5.92e-30	1	7.51e-110	2.07e-49	1	1	8.66e-05	1	1.22e-65	0	1.79e-60	1.84e-29	9.99e-162	1	1	1	6.98e-09	1.61e-59
739156496	1	2e-17	3.94e-50	4.78e-66	1	1	7.55e-40	1	2.95e-59	2.68e-63	1	1	1	1	1	0	1.05e-59	1	1	1	1	1	1	6.29e-52
739191769	3.63e-44	2.29e-89	0	5.71e-120	1	0	8.11e-54	4.69e-82	9.03e-146	1.24e-79	1	1.19e-114	6.25e-57	1.13e-151	3.42e-35	1.32e-101	4.16e-41	4.69e-33	1.72e-79	1	1	1	3.73e-10	1.18e-62
